,date_of_sighting,state,city,summary,faa_code,Facility Type,latitude,longitude,airport_state,airport_county,Facility Name
6984,2021-11-07,PENNSYLVANIA,CLARION,"PRELIM INFO FROM FAA OPS: CLARION, PA/UAS INCIDENT/1240E/CLEVELAND ARTCC ADVISED , CESSNA C208, PIT - BFD, REPORTED A SILVER UAS WHILE NE BOUND AT 8,600 FEET VCNTY CLARION (AXQ). NO EVASIVE ACTION TAKEN. CLARION STATE PD NOTIFIED.",PIT,AIRPORT,40.4914166666667,-80.2326944444444,PENNSYLVANIA,ALLEGHENY,PITTSBURGH INTL
6985,2021-11-07,MICHIGAN,DETROIT,"PRELIM INFO FROM FAA OPS: DETROIT, MI/UAS INCIDENT/1349E/WILLOW RUN ATCT ADVISED , EXP HXB, OBSERVED A WHITE UAS 100 FEET OFF THE RIGHT SIDE WHILE SOUTHWEST BOUND AT 1,800 FEET 1.5 N WILLOW RUN ARPT. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
6986,2021-11-07,NEW YORK,NEW YORK,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS INCIDENT/1346E/LA GUARDIA ATCT ADVISED , A321, DTW - LGA, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,600 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",DTW,AIRPORT,42.2124311111111,-83.3533933333333,MICHIGAN,WAYNE,DETROIT METRO WAYNE COUNTY
6987,2021-11-07,CALIFORNIA,WOODSIDE,"PRELIM INFO FROM FAA OPS: WOODSIDE, CA/UAS INCIDENT/1445P/NORCAL TRACON ADVISED , A333, COPENHAGEN, DENMARK (EKCH) - SFO, REPORTED A UAS AT THE 3 O'CLOCK POSITION WHILE S BOUND AT 8,000 FEET 3 N WOODSIDE VOR. NO EVASIVE ACTION TAKEN. SAN MATEO PD NOTIFIED.",SAN,AIRPORT,32.7335627777778,-117.189663333333,CALIFORNIA,SAN DIEGO,SAN DIEGO INTL
6988,2021-11-07,MICHIGAN,NILES,"PRELIM INFO FROM FAA OPS: NILES, MI/UAS INCIDENT/1747E/CHICAGO ARTCC ADVISED , A321, ORD - PHL, REPORTED A UAS AT THE 12 O'CLOCK POSITION WHILE E BOUND AT 15,300 FEET 35 WNW GIPPER VOR. NO EVASIVE ACTION TAKEN. CHICAGO FBI NOTIFIED.",ORD,AIRPORT,41.9769402777778,-87.9081497222222,ILLINOIS,COOK,CHICAGO O'HARE INTL
6989,2021-11-07,OREGON,MEDFORD,"PRELIM INFO FROM FAA OPS: MEDFORD, OR/UAS INCIDENT/1530P/MFR ATCT ADVISED , CIRRUS SR22, MFR - MFR, REPORTED A BLACK UAS OFF THE RIGHT SIDE WHILE NW BOUND AT 3,500 FEET 10 SE ROGUE VALLEY VOR. NO EVASIVE ACTIONS TAKEN. JACKSON COUNTY COMMUNICATION CENTER NOTIFIED.",MFR,AIRPORT,42.3749647222222,-122.8732875,OREGON,JACKSON,ROGUE VALLEY INTL - MEDFORD
6990,2021-11-08,LOUISIANA,LAFAYETTE,"PRELIM INFO FROM FAA OPS: LAFAYETTE, LA/UAS INCIDENT/LATE REPORT-0558C/LAFAYETTE ATCT ADVISED , HAWKER H25B, LFT - LIT, REPORTED A UAS FROM 100 FEET ABOVE ACFT WHILE NE BOUND AT 300 FEET 2 SW LFT. NO EVASIVE ACTION TAKEN. LAFAYETTE PD NOTIFIED.",LIT,AIRPORT,34.7294413888889,-92.2247772222222,ARKANSAS,PULASKI,BILL AND HILLARY CLINTON NTL/ADAMS FLD
6991,2021-11-08,TEXAS,BONHAM,"PRELIM INFO FROM FAA OPS: BONHAM, TX/UAS INCIDENT/0728C/FORT WORTH ARTCC ADVISED , PIPER P46T, SLR - PWA, REPORTED A UAS FROM THE 1 O'CLOCK POSITION WHILE N BOUND AT FL180 15 NE BONHAM VOR. NO EVASIVE ACTION TAKEN. FANNIN COUNTY SHERIFF NOTIFIED.",SLR,AIRPORT,33.1598333333333,-95.6211388888889,TEXAS,HOPKINS,SULPHUR SPRINGS MUNI
6992,2021-11-08,NEVADA,LAS VEGAS,"PRELIM INFO FROM FAA OPS: LAS VEGAS, NV/UAS INCIDENT/1126P/LAS VEGAS TRACON ADVISED , B736, LAS - TNX, REPORTED A BLACK UAS WHILE W BOUND AT 5,000 FEET 2 E LAS. NO EVASIVE ACTION TAKEN. LAS VEGAS METRO PD NOTIFIED.",LAS,AIRPORT,36.0800438888889,-115.152234722222,NEVADA,CLARK,HARRY REID INTL
6993,2021-11-08,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1202P/SOCAL TRACON ADVISED , A321, SLC - LAX, OBSERVED A WHITE AND RED UAS WHILE WSW BOUND AT 4,000 FEET 15 ENE LAX. NO EVASIVE ACTION TAKEN. LA COUNTY SHERIFF NOTIFIED.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
6994,2021-11-08,NORTH CAROLINA,RALEIGH-DURHAM,"PRELIM INFO FROM FAA OPS: RALEIGH-DURHAM, NC/UAS INCIDENT/1735E/RALEIGH-DURHAM ATCT ADVISED , DIAMOND DA40, OBSERVED A UAS WHILE WESTBOUND AT 2,700 FEET 8 SW RDU. NO EVASIVE ACTION TAKEN. WAKE COUNTY SHERIFF NOTIFIED.",RDU,AIRPORT,35.8776388888889,-78.7874722222222,NORTH CAROLINA,WAKE,RALEIGH-DURHAM INTL
6995,2021-11-09,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS INCIDENT/0902C/NASHVILLE ATCT ADVISED , B738, ECP - BNA, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE NNE BOUND AT 5,000 FEET 7 E BNA. NO EVASIVE ACTION TAKEN. NASHVILLE ARPT PD NOTIFIED.",BNA,AIRPORT,36.124475,-86.6781805555556,TENNESSEE,DAVIDSON,NASHVILLE INTL
6996,2021-11-09,TENNESSEE,NASHVILLE,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS INCIDENT/0903C/NASHVILLE ATCT ADVISED , B737, VPS - BNA, REPORTED A UAS FROM THE 3 O'CLOCK POSITION WHILE NNE BOUND AT 5,000 FEET 7 E BNA. NO EVASIVE ACTION TAKEN. NASHVILLE ARPT PD NOTIFIED.",BNA,AIRPORT,36.124475,-86.6781805555556,TENNESSEE,DAVIDSON,NASHVILLE INTL
6997,2021-11-09,MARYLAND,ANNAPOLIS,"PRELIM INFO FROM FAA OPS: ANNAPOLIS, MD/UAS INCIDENT/1221E/NCRCC ADVISED , C130, OBSERVED A BLACK AND WHITE UAS WHILE EASTBOUND AT 7,000 FEET 4 E ANNAPOLIS. NO EVASIVE ACTION TAKEN. ANNE ARUNDEL COUNTY PD NOTIFIED.",AND,AIRPORT,34.4945866666667,-82.7093813888889,SOUTH CAROLINA,ANDERSON,ANDERSON RGNL
6998,2021-11-09,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1402E/POTOMAC TRACON ADVISED , CESSNA C172, OBSERVED A LARGE WHITE QUAD-COPTER UAS THE THE 11 O'CLOCK POSITION WHILE WESTBOUND AT 2,500 FEET 28 E DCA. NO EVASIVE ACTION TAKEN. ANNE ARUNDEL COUNTY PD NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
6999,2021-11-09,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1150P/SOCAL TRACON ADVISED , A321, SLC - LAX, REPORTED A BLACK/WHITE UAS FROM THE 2 O'CLOCK POSITION WHILE WSW BOUND AT 10,000 FEET 40 ENE LAX. NO EVASIVE ACTION TAKEN. ONTARIO PD NOTIFIED.",LAX,AIRPORT,33.9424963888889,-118.408048611111,CALIFORNIA,LOS ANGELES,LOS ANGELES INTL
7000,2021-11-10,TENNESSEE,ELIZABETHTON,"PRELIM INFO FROM FAA OPS: ELIZABETHTON, TN/UAS INCIDENT/1010E/TRI CITIES ATCT ADVISED , CESSNA C25M, WALTERBORO, SC (RBW) - ELIZABETHTON, TN (0A9), OBSERVED A 2-3 FOOT WHITE QUADCOPTER UAS FROM THE 9 O'CLOCK POSITION WHILE NW BOUND AT 3,200 FEET 3 SE ELIZABETHTON MUNICIPAL ARPT (0A9). ACFT TOOK LATERAL EVASIVE ACTION. CARTER COUNTY SHERIFF NOTIFIED.",RBW,AIRPORT,32.921,-80.6406111111111,SOUTH CAROLINA,COLLETON,LOWCOUNTRY RGNL
7001,2021-11-10,ILLINOIS,CHICAGO,"PRELIM INFO FROM FAA OPS: CHICAGO, IL/UAS INCIDENT/0920C/CHICAGO TRACON ADVISED , B738, AUS - ORD, REPORTED BLACK UAS OPERATING 1.5 W RWY 10C .25 N OF FINAL. NO EVASIVE ACTION TAKEN. FBI NOTIFIED .",ORD,AIRPORT,41.9769402777778,-87.9081497222222,ILLINOIS,COOK,CHICAGO O'HARE INTL
7002,2021-11-10,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS INCIDENT/LATE REPORT-1410E/PHILADELPHIA ATCT ADVISED , CRJ9, CMH - PHL, OBSERVED UAS 500 FEET BELOW ACFT WHILE E BOUND AT 3,000 FEET 9 E PHL. NO EVASIVE ACTION TAKEN. PHILADELPHIA ARPT POLICE NOTIFIED.",CMH,AIRPORT,39.9969466666667,-82.8921591666667,OHIO,FRANKLIN,JOHN GLENN COLUMBUS INTL
7003,2021-11-10,ARIZONA,SCOTTSDALE,"PRELIM INFO FROM FAA OPS: SCOTTSDALE, AZ/UAS INCIDENT/1405M/SCOTTSDALE ATCT ADVISED , CESSNA C680, REPORTED UAS OFF RIGHT SIDE WHILE SSW BOUND AT 3,000 FEET ON 3 MILE FINAL RUNWAY 21. NO EVASIVE ACTION REPORTED. SCOTTSDALE PD NOTIFIED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
7004,2021-11-11,MAINE,PORTLAND,"PRELIM INFO FROM FAA OPS: PORTLAND, ME/UAS INCIDENT/1457E/PORTLAND ATCT ADVISED , CESSNA C402, BOS - PWM, REPORTED UAS 200 FEET BELOW ACFT AT 2-3 O'CLOCK POSITION WHILE ESE BOUND AT 800 FEET 1 W PWM. NO EVASIVE ACTION TAKEN. SOUTH PORTLAND PD NOTIFIED.",PWM,AIRPORT,43.6456435,-70.3086163611111,MAINE,CUMBERLAND,PORTLAND INTL JETPORT
7005,2021-11-11,FLORIDA,WEST PALM BEACH,"PRELIM INFO FROM FAA OPS: WEST PALM BEACH, FL/UAS INCIDENT/1452E/MIAMI ARTCC ADVISED , GULFSTREAM GLF4, REPORTED UAS WITH RED STRIPE WHILE SSW BOUND AT 14,000 FEET 20 ENE PBI. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
7006,2021-11-12,OHIO,COLUMBUS,"PRELIM INFO FROM FAA OPS: COLUMBUS, OH/UAS INCIDENT/1218E/COLUMBUS ATCT ADVISED , B737, SRQ - CMH, REPORTED A UAS FROM THE 12 O'CLOCK POSITION 100 FEET BELOW ACFT WHILE W BOUND AT 2,500 FEET 6 ESE CMH. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFIED.",LAW,AIRPORT,34.5677144444444,-98.4166366666667,OKLAHOMA,COMANCHE,LAWTON-FORT SILL RGNL
7007,2021-11-12,SOUTH CAROLINA,GREER,"PRELIM INFO FROM FAA OPS: GREER, SC/UAS INCIDENT/1253E/ATLANTA ARTCC ADVISED , CIRRUS SF50, GSP - JWN, REPORTED A UAS OPERATING FROM THE 10 O'CLOCK POSITION AT SAME ALTITUDE WHILE N BOUND AT 7,300 FEET 5 NNE GSP. NO EVASIVE ACTION TAKEN. SPARTANBURG COUNTY SHERIFF NOTIFIED.",GSP,AIRPORT,34.8956711111111,-82.2188594444444,SOUTH CAROLINA,GREENVILLE,GREENVILLE SPARTANBURG INTL
7008,2021-11-12,CALIFORNIA,EL MONTE,"PRELIM INFO FROM FAA OPS: EL MONTE, CA/UAS INCIDENT/1155P/EL MONTE ATCT ADVISED A CONTROLLER ON BREAK OBSERVED A BLACK QUADCOPTER UAS OPERATING AT UNKN ALTITUDE .5 N EMT. NO ACFT INVOLVEMENT. EL MONTE PD NOTIFIED.",EMT,AIRPORT,34.0860088888889,-118.034845277778,CALIFORNIA,LOS ANGELES,SAN GABRIEL VALLEY
7009,2021-11-12,SOUTH CAROLINA,ANDERSON,"PRELIM INFO FROM FAA OPS: ANDERSON, SC/UAS INCIDENT/1450E/ATLANTA ARTCC ADVISED , CESSNA C172, REPORTED A SILVER BALLOON SHAPED UAS OFF RIGHT SIDE WHILE NE BOUND AT 5,600 FEET 18 SSW ELECTRIC CITY VORTAC (ELW). NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
7010,2021-11-12,NORTH CAROLINA,CHARLOTTE,"PRELIM INFO FROM FAA OPS: CHARLOTTE, NC/UAS INCIDENT/1641E/CHARLOTTE ATCT ADVISED , E75S, IND - CLT, REPORTED A RED UAS 200 FEET BELOW ACFT FROM THE 12 O'CLOCK POSITION WHILE ESE BOUND AT 15,000 FEET 30 WNW CHARLOTTE. NO EVASIVE ACTION TAKEN. CLEVELAND COUNTY SHERIFF NOTIFIED.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
7011,2021-11-13,PENNSYLVANIA,PHILADELPHIA,"PRELIM INFO FROM FAA OPS: PHILADELPHIA, PA/UAS INCIDENT/LATE REPORT-0600E/PHILADELPHIA ATCT ADVISED SECURITY GUARDS FROM THE LOCAL NOVACARE REHABILITATION CENTER OBSERVED UAS 1 MILE NORTH RWY 27R LOCATED IN CLASS B AIRSPACE. GUARDS USED THE ZOOM LENS FEATURE OF CAMERA AND DISCOVERED UAS WAS A MAVIC AIR 2, REGISTRATION NUMBER 393BH59002012B. NO IMPACT TO OPERATIONS. PHL PD WAS NOTIFIED.",PHL,AIRPORT,39.8720838888889,-75.2406630555556,PENNSYLVANIA,PHILADELPHIA,PHILADELPHIA INTL
7012,2021-11-13,CALIFORNIA,SAN JOSE,"PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS INCIDENT/1023P/SAN JOSE ATCT ADVISED , B739, PHL - SFO, REPORTED A UAS OF UNSPECIFIED SIZE AND COLOR AT 5,500 FEET 8 NW SJC (37.46N/122.01W). ALAMEDA SHERIFF WAS NOTIFIED. NO FURTHER DETAILS REPORTED.",SFO,AIRPORT,37.6188055555556,-122.375416666667,CALIFORNIA,SAN MATEO,SAN FRANCISCO INTL
7013,2021-11-13,SOUTH CAROLINA,COLUMBIA,"PRELIM INFO FROM FAA OPS: COLUMBIA, SC/UAS INCIDENT/1440E/COLUMBIA ATCT ADVISED , E145, CLT - CAE, REPORTED A SMALL WHITE UAS WHILE W BOUND AT 3,000 FEET 3 - 5 W CAE. NO EVASIVE ACTION REPORTED. LEXINGTON COUNTY SHERIFF NOTIFIED.",CAE,AIRPORT,33.9388377777778,-81.1195361111111,SOUTH CAROLINA,LEXINGTON,COLUMBIA METRO
7014,2021-11-13,CALIFORNIA,ONTARIO,"PRELIM INFO FROM FAA OPS: ONTARIO, CA/UAS INCIDENT/1322P/SOCAL TRACON ADVISED , E75L, DEN - LAX, REPORTED UAS 1 MILE OFF 11 O'CLOCK POSITION WHILE WSW BOUND AT 10,000 FEET 10 W ONT. NO EVASIVE ACTION REPORTED. RIVERSIDE AIR DIVISION NOTIFIED.",DEN,AIRPORT,39.8616666666667,-104.673166666667,COLORADO,DENVER,DENVER INTL
7015,2021-11-13,FLORIDA,JACKSONVILLE,"PRELIM INFO FROM FAA OPS: JACKSONVILLE, FL/UAS INCIDENT/1702E/NAS JACKSONVILLE ATCT ADVISED COUNTER UAS DETECTION SYSTEM AND TEAM OBSERVED AND IDENTIFIED UAS AT UNKN ALTITUDE 4.5 S OF THE BASE. NO ACFT INVOLVEMENT. LEO NOTIFIED.",AND,AIRPORT,34.4945866666667,-82.7093813888889,SOUTH CAROLINA,ANDERSON,ANDERSON RGNL
7016,2021-11-13,TEXAS,HOUSTON,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS INCIDENT/1633C/HOUSTON TRACON ADVISED , B77W, IAH - PARIS, FRANCE (LFPG), REPORTED A WHITE QUADCOPTER UAS OFF LEFT SIDE WHILE SSE BOUND AT 700 FEET .5 SSE IAH. NO EVASIVE ACTION TAKEN. LEO NOTIFIED.",OFF,AIRPORT,41.1193288888889,-95.9085169444444,NEBRASKA,SARPY,OFFUTT AFB
7017,2021-11-13,TEXAS,HOUSTON,"HOUSTON, TX (IAH)$ AFR639, B77W, IAH-LFPG, PASSED A STATIONARY WHITE QUADCOPTER WITHIN 500 FEET AT 9-O-CLOCK .5 SSE IAH AS THE AIRCRAFT CLIMBED THROUGH 700 FEET ON DEPARTURE FROM RWY 15L. NO EVASIVE ACTION TAKEN. LAW ENFORCEMENT NOTIFIED. 11/13/2021 2233Z",LAW,AIRPORT,34.5677144444444,-98.4166366666667,OKLAHOMA,COMANCHE,LAWTON-FORT SILL RGNL
7018,2021-11-13,FLORIDA,WEST PALM BEACH,"PRELIM INFO FROM FAA OPS: WEST PALM BEACH, FL/UAS INCIDENT/1737E/PALM BEACH TRACON ADVISED , RAYTHEON H25B, GPT - PBI, OBSERVED UAS OFF FRONT SIDE WHILE E BOUND AT 8,500 FEET 15 W PBI. NO EVASIVE ACTION TAKEN. PALM BEACH SHERIFF NOTIFIED.",GPT,AIRPORT,30.4072691666667,-89.0700958333333,MISSISSIPPI,HARRISON,GULFPORT-BILOXI INTL
7019,2021-11-13,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1656P/SOCAL TRACON ADVISED , E75L, LAX - BZN, REPORTED A BLACK UAS FROM THE 1 O'CLOCK POSITION WHILE W BOUND AT 5,000 FEET 8 SW LAX. NO EVASIVE ACTION TAKEN. LA PD AIR SUPPORT NOTIFIED ",BZN,AIRPORT,45.7772357777778,-111.150260277778,MONTANA,GALLATIN,BOZEMAN YELLOWSTONE INTL
7020,2021-11-13,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1657P/SOCAL TRACON ADVISED , B763, LAX - EWR, REPORTED A BLACK UAS FROM THE 1 O'CLOCK POSITION WHILE W BOUND AT 5,000 FEET 8 SW LAX. NO EVASIVE ACTION TAKEN. LA PD AIR SUPPORT NOTIFIED.",EWR,AIRPORT,40.6924798333333,-74.1686867777778,NEW JERSEY,ESSEX,NEWARK LIBERTY INTL
7021,2021-11-14,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1028P/LOS ANGELES ATCT ADVISED , B738, RDU - LAX, REPORTED A UAS AT 500 FEET FROM THE 3 O'CLOCK POSITION WHILE WSW BOUND AT 1,200 FEET ON 4 MILE FINAL RUNWAY 25L LAX. NO EVASIVE ACTION TAKEN. LAX ARPT PD NOTIFIED.",RDU,AIRPORT,35.8776388888889,-78.7874722222222,NORTH CAROLINA,WAKE,RALEIGH-DURHAM INTL
7022,2021-11-14,GEORGIA,ATLANTA,"PRELIM INFO FROM FAA OPS: ATLANTA, GA/UAS INCIDENT/1351E/DEKALB-PEACHTREE ATCT ADVISED , CESSNA C172, REPORTED A BLACK UAS FROM THE LEFT SIDE WHILE SSW BOUND AT 2,000 FEET 2 N PDK. NO EVASIVE ACTION TAKEN. LEOS NOTIFIED VIA 911.",PDK,AIRPORT,33.8760019444444,-84.3020305555555,GEORGIA,DE KALB,DEKALB-PEACHTREE
7023,2021-11-14,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1100P/SOCAL TRACON ADVISED , A321, EWR - LAX, REPORTED A BLACK UAS AT THE 2 O'CLOCK POSITION WHILE WSW BOUND AT 9,800 FEET 35 ENE LAX. NO EVASIVE ACTION TAKEN. LOS ANGLES PD AIR SUPPORT UNIT NOTIFIED.",LAX,AIRPORT,33.9424963888889,-118.408048611111,CALIFORNIA,LOS ANGELES,LOS ANGELES INTL
7024,2021-11-14,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1129P/LAX ATCT ADVISED , GULFSTREAM GLF4, LAS - LAX, REPORTED A BLACK UAS OVERHEAD WHILE WSW BOUND AT 2,600 FEET 8 ENE LAX. NO EVASIVE ACTION TAKEN. LA COUNTY SHERIFF AIR DIVISION NOTIFIED.",LAS,AIRPORT,36.0800438888889,-115.152234722222,NEVADA,CLARK,HARRY REID INTL
7025,2021-11-14,DISTRICT OF COLUMBIA,WASHINGTON,"PRELIM INFO FROM FAA OPS: WASHINGTON, DC/UAS INCIDENT/1604E/DCA ATCT ADVISED , A319, LGA - DCA, REPORTED A WHITE AND BLACK UAS WHILE ESE BOUND AT 1,400 FEET 4 NNW DCA. NO EVASIVE ACTION TAKEN. HARBOR PD NOTIFIED.",DCA,AIRPORT,38.8514402777778,-77.0377213888889,DIST. OF COLUMBIA,ARLINGTON,RONALD REAGAN WASHINGTON NTL
7026,2021-11-14,CALIFORNIA,SAN DIEGO,"PRELIM INFO FROM FAA OPS: SAN DIEGO, CA/UAS INCIDENT/1437P/SAN DIEGO ATCT ADVISED , A320, PDX - SAN, REPORTED A UAS PASS 20 YARDS OFF THE RIGHT WING WHILE W BOUND AT 2,500 FEET 6 E SAN. NO EVASIVE ACTION TAKEN. SAN DIEGO HARBOR PD NOTIFIED.",PDX,AIRPORT,45.5887088611111,-122.596869416667,OREGON,MULTNOMAH,PORTLAND INTL
7027,2021-11-14,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1550P/LOS ANGELES ATCT ADVISED , B77W, PARIS, FRANCE (LFPG) - LAX, REPORTED 2 UAS FROM THE LEFT SIDE WHILE W BOUND AT 2,500 FEET 9 ENE LAX. NO EVASIVE ACTION TAKEN. ARPT PD NOTIFIED.",LAX,AIRPORT,33.9424963888889,-118.408048611111,CALIFORNIA,LOS ANGELES,LOS ANGELES INTL
7028,2021-11-15,FLORIDA,DAYTONA BEACH,"PRELIM INFO FROM FAA OPS: DAYTONA BEACH, FL/UAS INCIDENT/LATE REPORT-0745E/DAYTONA BEACH ATCT ADVISED , CESSNA C172, REPORTED A SMALL BLACK 6 ROTOR UAS FROM THE 11 O'CLOCK POSITION WHILE WSW BOUND AT 1,000 FEET 1.5 WSW DAB. NO EVASIVE ACTION TAKEN. VOLUSIA COUNTY SHERIFF NOTIFIED.",DAB,AIRPORT,29.1799088888889,-81.0580422222222,FLORIDA,VOLUSIA,DAYTONA BEACH INTL
7029,2021-11-15,MISSISSIPPI,JACKSON,"PRELIM INFO FROM FAA OPS: JACKSON, MS/UAS INCIDENT/1035C/JACKSON ATCT ADVISED , BE40, REPORTED A RED UAS WHILE SE BOUND AT 500 FEET .5 S JAN. NO EVASIVE ACTION TAKEN. PEARL PD NOTIFIED.",RED,AIRPORT,45.1848333333333,-109.257709722222,MONTANA,CARBON,RED LODGE
7030,2021-11-15,CONNECTICUT,HARTFORD,"PRELIM INFO FROM FAA OPS: HARTFORD, CT/UAS INCIDENT/1420E/HARTFORD ATCT ADVISED , PIPER P28A, HFD - HFD, REPORTED A WHITE UAS WHILE N BOUND AT 2,400 FEET 6.5 S HFD. NO EVASIVE ACTION TAKEN. ROCKY HILL PD NOTIFIED.",HFD,AIRPORT,41.7367222222222,-72.6494444444445,CONNECTICUT,HARTFORD,HARTFORD-BRAINARD
7031,2021-11-15,CALIFORNIA,LOS ANGELES,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/LATE REPORT-11/15 1645P/DELTA AIRLINES RGNL MGT. ADVISED , B739, MSP - LAX, REPORTED A BLACK UAS FROM THE 12 O'CLOCK POSITION WHILE WSW BOUND AT 7,500 FEET VCNTY LAX. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION REPORTED.",MSP,AIRPORT,44.8819722222222,-93.2217777777778,MINNESOTA,HENNEPIN,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN
7032,2021-11-16,ALASKA,KETCHIKAN,"PRELIM INFO FROM FAA OPS: KETCHIKAN, AK/UAS INCIDENT/1352L/KETCHIKAN ATCT ADVISED , DE HAVILLAND CANADA DHC2, KTN - KTN, REPORTED A YELLOW UAS FROM THE LEFT SIDE WHILE SE BOUND AT 500 FEET 4 W KETCHIKAN. NO EVASIVE ACTION TAKEN. ALASKA STATE TROOPERS NOTIFIED.",KTN,AIRPORT,55.3540833333333,-131.711222222222,ALASKA,KETCHIKAN GATEWAY,KETCHIKAN INTL
7033,2021-11-16,MARYLAND,CAMP SPRINGS,"PRELIM INFO FROM FAA OPS: CAMP SPRINGS, MD/UAS INCIDENT/2148E/ANDREWS ATCT ADVISED A CALL WAS MADE TO THE ATCT FROM ANDREWS BASE POLICE. BASE POLICE THEN INFORMED THE ATCT THAT A UAS HAD BEEN SPOTTED ON THE BASE INSTALLATION AND THE PERSON THAT SPOTTED THE UAS, STATED TO HAVE A VIDEO OF IT LEAVING THE INSTALLATION. THE UAS HAD NOT VISUALLY BEEN SEEN BY OR DETECTED BY THE BASE POLICE, AND THEY HAD NOT YET OBTAINED THE VIDEO. NO FURTHER DETAILS WERE AVAILABLE AS TO THE ALTITUDE OR EXACT LOCATION OF THE SIGHTING.",HAD,AIRPORT,42.92441,-106.30947,WYOMING,NATRONA,IRWINS SKY RANCH
7034,2021-11-17,MICHIGAN,ANN ARBOR,"PRELIM INFO FROM FAA OPS: ANN ARBOR, MI/UAS INCIDENT/1030E/ANN ARBOR ATCT ADVISED WAS ALERTED TO UAS ACTIVITY BY THE UNIVERSITY OF MICHIGAN, DEPARTMENT OF PUBLIC SAFETY. THEY ADVISED OF A UAS OPERATING JUST OUTSIDE OF AIRPORT PROPERTY ABOUT 10 MINUTES AFTER THE UAS WAS DETECTED. NO ACFT INVOLVEMENT. PITTSFIELD TOWNSHIP PD NOTIFIED.",ANN,AIRPORT,55.0422935833333,-131.570899361111,ALASKA,KETCHIKAN GATEWAY,ANNETTE ISLAND
7035,2021-11-17,RHODE ISLAND,PROVIDENCE,"PRELIM INFO FROM FAA OPS: PROVIDENCE, RI/UAS INCIDENT/1515E/PROVIDENCE ATCT ADVISED , CRJ9, CLT - PVD, OBSERVED A WHITE UAS AT THE 11 O'CLOCK POSITION WHILE SOUTHWEST BOUND AT 400 FEET 1 NE PROVIDENCE. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",PVD,AIRPORT,41.7223333333333,-71.4277222222222,RHODE ISLAND,KENT,RHODE ISLAND TF GREEN INTL
